date,participant,trial,isStationary,t,trackedObject,axis,position,clickstate,targState,
2022-07-04,MD,0,1,0,target,x,-1,0,0
2022-07-04,MD,0,1,0,target,y,1.194025,0,0
2022-07-04,MD,0,1,0,target,z,0,0,0
2022-07-04,MD,0,1,0,head,x,-2.180483,0,0
2022-07-04,MD,0,1,0,head,y,1.157804,0,0
2022-07-04,MD,0,1,0,head,z,2.829282,0,0
2022-07-04,MD,0,1,0.0124952,target,x,-1,0,0
2022-07-04,MD,0,1,0.0124952,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0124952,target,z,0,0,0
2022-07-04,MD,0,1,0.0124952,head,x,-2.180184,0,0
2022-07-04,MD,0,1,0.0124952,head,y,1.158,0,0
2022-07-04,MD,0,1,0.0124952,head,z,2.829453,0,0
2022-07-04,MD,0,1,0.0222083,target,x,-1,0,0
2022-07-04,MD,0,1,0.0222083,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0222083,target,z,0,0,0
2022-07-04,MD,0,1,0.0222083,head,x,-2.179604,0,0
2022-07-04,MD,0,1,0.0222083,head,y,1.158355,0,0
2022-07-04,MD,0,1,0.0222083,head,z,2.829895,0,0
2022-07-04,MD,0,1,0.034297,target,x,-1,0,0
2022-07-04,MD,0,1,0.034297,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.034297,target,z,0,0,0
2022-07-04,MD,0,1,0.034297,head,x,-2.179631,0,0
2022-07-04,MD,0,1,0.034297,head,y,1.158338,0,0
2022-07-04,MD,0,1,0.034297,head,z,2.829885,0,0
2022-07-04,MD,0,1,0.0497781,target,x,-1,0,0
2022-07-04,MD,0,1,0.0497781,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0497781,target,z,0,0,0
2022-07-04,MD,0,1,0.0497781,head,x,-2.179368,0,0
2022-07-04,MD,0,1,0.0497781,head,y,1.158351,0,0
2022-07-04,MD,0,1,0.0497781,head,z,2.829977,0,0
2022-07-04,MD,0,1,0.0576581,target,x,-1,0,0
2022-07-04,MD,0,1,0.0576581,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0576581,target,z,0,0,0
2022-07-04,MD,0,1,0.0576581,head,x,-2.179364,0,0
2022-07-04,MD,0,1,0.0576581,head,y,1.158352,0,0
2022-07-04,MD,0,1,0.0576581,head,z,2.829964,0,0
2022-07-04,MD,0,1,0.0660517,target,x,-1,0,0
2022-07-04,MD,0,1,0.0660517,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0660517,target,z,0,0,0
2022-07-04,MD,0,1,0.0660517,head,x,-2.179491,0,0
2022-07-04,MD,0,1,0.0660517,head,y,1.158244,0,0
2022-07-04,MD,0,1,0.0660517,head,z,2.829915,0,0
2022-07-04,MD,0,1,0.07431,target,x,-1,0,0
2022-07-04,MD,0,1,0.07431,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.07431,target,z,0,0,0
2022-07-04,MD,0,1,0.07431,head,x,-2.17951,0,0
2022-07-04,MD,0,1,0.07431,head,y,1.158264,0,0
2022-07-04,MD,0,1,0.07431,head,z,2.829921,0,0
2022-07-04,MD,0,1,0.0858833,target,x,-1,0,0
2022-07-04,MD,0,1,0.0858833,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0858833,target,z,0,0,0
2022-07-04,MD,0,1,0.0858833,head,x,-2.179747,0,0
2022-07-04,MD,0,1,0.0858833,head,y,1.15815,0,0
2022-07-04,MD,0,1,0.0858833,head,z,2.829712,0,0
2022-07-04,MD,0,1,0.0981942,target,x,-1,0,0
2022-07-04,MD,0,1,0.0981942,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.0981942,target,z,0,0,0
2022-07-04,MD,0,1,0.0981942,head,x,-2.179739,0,0
2022-07-04,MD,0,1,0.0981942,head,y,1.158143,0,0
2022-07-04,MD,0,1,0.0981942,head,z,2.829716,0,0
2022-07-04,MD,0,1,0.1079592,target,x,-1,0,0
2022-07-04,MD,0,1,0.1079592,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.1079592,target,z,0,0,0
2022-07-04,MD,0,1,0.1079592,head,x,-2.180022,0,0
2022-07-04,MD,0,1,0.1079592,head,y,1.157986,0,0
2022-07-04,MD,0,1,0.1079592,head,z,2.829439,0,0
2022-07-04,MD,0,1,0.1188836,target,x,-1,0,0
2022-07-04,MD,0,1,0.1188836,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.1188836,target,z,0,0,0
2022-07-04,MD,0,1,0.1188836,head,x,-2.180031,0,0
2022-07-04,MD,0,1,0.1188836,head,y,1.157959,0,0
2022-07-04,MD,0,1,0.1188836,head,z,2.829424,0,0
2022-07-04,MD,0,1,0.1306719,target,x,-1,0,0
2022-07-04,MD,0,1,0.1306719,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.1306719,target,z,0,0,0
2022-07-04,MD,0,1,0.1306719,head,x,-2.179722,0,0
2022-07-04,MD,0,1,0.1306719,head,y,1.158168,0,0
2022-07-04,MD,0,1,0.1306719,head,z,2.829699,0,0
2022-07-04,MD,0,1,0.1413472,target,x,-1,0,0
2022-07-04,MD,0,1,0.1413472,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.1413472,target,z,0,0,0
2022-07-04,MD,0,1,0.1413472,head,x,-2.17973,0,0
2022-07-04,MD,0,1,0.1413472,head,y,1.158157,0,0
2022-07-04,MD,0,1,0.1413472,head,z,2.829703,0,0
2022-07-04,MD,0,1,0.1523319,target,x,-1,0,0
2022-07-04,MD,0,1,0.1523319,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.1523319,target,z,0,0,0
2022-07-04,MD,0,1,0.1523319,head,x,-2.179409,0,0
2022-07-04,MD,0,1,0.1523319,head,y,1.158343,0,0
2022-07-04,MD,0,1,0.1523319,head,z,2.829983,0,0
2022-07-04,MD,0,1,0.163589,target,x,-1,0,0
2022-07-04,MD,0,1,0.163589,target,y,1.194025,0,0
2022-07-04,MD,0,1,0.163589,target,z,0,0,0
2022-07-04,MD,0,1,0.163589,head,x,-2.179272,0,0
2022-07-04,MD,0,1,0.163589,head,y,1.158474,0,0
2022-07-04,MD,0,1,0.163589,head,z,2.830196,0,0
2022-07-04,MD,0,1,0.1756942,target,x,-1,0,0
