date,participant,trial,isStationary,t,trackedObject,axis,position,clickstate,targState,
2022-07-06,MD,0,1,0,target,x,-1,0,0
2022-07-06,MD,0,1,0,target,y,1.853313,0,0
2022-07-06,MD,0,1,0,target,z,0,0,0
2022-07-06,MD,0,1,0,head,x,-3.33708,0,0
2022-07-06,MD,0,1,0,head,y,1.890867,0,0
2022-07-06,MD,0,1,0,head,z,0.4906598,0,0
2022-07-06,MD,0,1,0.0108086,target,x,-1,0,0
2022-07-06,MD,0,1,0.0108086,target,y,1.853313,0,0
2022-07-06,MD,0,1,0.0108086,target,z,0,0,0
2022-07-06,MD,0,1,0.0108086,head,x,-3.34288,0,0
2022-07-06,MD,0,1,0.0108086,head,y,1.891366,0,0
2022-07-06,MD,0,1,0.0108086,head,z,0.4880282,0,0
2022-07-06,MD,0,1,0.0219986,target,x,-1,0,0
2022-07-06,MD,0,1,0.0219986,target,y,1.853313,0,0
2022-07-06,MD,0,1,0.0219986,target,z,0,0,0
2022-07-06,MD,0,1,0.0219986,head,x,-3.34848,0,0
2022-07-06,MD,0,1,0.0219986,head,y,1.891679,0,0
2022-07-06,MD,0,1,0.0219986,head,z,0.4854232,0,0
2022-07-06,MD,0,1,0.0329133,target,x,-1,0,0
2022-07-06,MD,0,1,0.0329133,target,y,1.853313,0,0
2022-07-06,MD,0,1,0.0329133,target,z,0,0,0
2022-07-06,MD,0,1,0.0329133,head,x,-3.353926,0,0
2022-07-06,MD,0,1,0.0329133,head,y,1.891969,0,0
2022-07-06,MD,0,1,0.0329133,head,z,0.4827479,0,0
2022-07-06,MD,0,1,0.0441154,target,x,-1,0,0
2022-07-06,MD,0,1,0.0441154,target,y,1.853313,0,0
2022-07-06,MD,0,1,0.0441154,target,z,0,0,0
2022-07-06,MD,0,1,0.0441154,head,x,-3.359269,0,0
2022-07-06,MD,0,1,0.0441154,head,y,1.892157,0,0
2022-07-06,MD,0,1,0.0441154,head,z,0.480256,0,0
2022-07-06,MD,0,1,0.0550925,target,x,-1,0,0
2022-07-06,MD,0,1,0.0550925,target,y,1.853313,0,0
2022-07-06,MD,0,1,0.0550925,target,z,0,0,0
2022-07-06,MD,0,1,0.0550925,head,x,-3.364467,0,0
2022-07-06,MD,0,1,0.0550925,head,y,1.892482,0,0
2022-07-06,MD,0,1,0.0550925,head,z,0.4777235,0,0
2022-07-06,MD,0,1,0.0666577,target,x,-1,0,0
2022-07-06,MD,0,1,0.0666577,target,y,1.853313,0,0
