date,participant,trial,isStationary,t,trackedObject,axis,position,clickstate,targState,
2022-07-06,MD,0,1,0,target,x,-1,0,0
2022-07-06,MD,0,1,0,target,y,1.810418,0,0
2022-07-06,MD,0,1,0,target,z,0,0,0
2022-07-06,MD,0,1,0,head,x,-3.217071,0,0
2022-07-06,MD,0,1,0,head,y,1.842675,0,0
2022-07-06,MD,0,1,0,head,z,0.4610347,0,0
2022-07-06,MD,0,1,0.011132,target,x,-1,0,0
2022-07-06,MD,0,1,0.011132,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.011132,target,z,0,0,0
2022-07-06,MD,0,1,0.011132,head,x,-3.21702,0,0
2022-07-06,MD,0,1,0.011132,head,y,1.842542,0,0
2022-07-06,MD,0,1,0.011132,head,z,0.4612092,0,0
2022-07-06,MD,0,1,0.0227094,target,x,-1,0,0
2022-07-06,MD,0,1,0.0227094,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.0227094,target,z,0,0,0
2022-07-06,MD,0,1,0.0227094,head,x,-3.21717,0,0
2022-07-06,MD,0,1,0.0227094,head,y,1.842489,0,0
2022-07-06,MD,0,1,0.0227094,head,z,0.4612163,0,0
2022-07-06,MD,0,1,0.033108,target,x,-1,0,0
2022-07-06,MD,0,1,0.033108,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.033108,target,z,0,0,0
2022-07-06,MD,0,1,0.033108,head,x,-3.217248,0,0
2022-07-06,MD,0,1,0.033108,head,y,1.842348,0,0
2022-07-06,MD,0,1,0.033108,head,z,0.461363,0,0
2022-07-06,MD,0,1,0.0443879,target,x,-1,0,0
2022-07-06,MD,0,1,0.0443879,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.0443879,target,z,0,0,0
2022-07-06,MD,0,1,0.0443879,head,x,-3.217601,0,0
2022-07-06,MD,0,1,0.0443879,head,y,1.842479,0,0
2022-07-06,MD,0,1,0.0443879,head,z,0.4611403,0,0
2022-07-06,MD,0,1,0.0561373,target,x,-1,0,0
2022-07-06,MD,0,1,0.0561373,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.0561373,target,z,0,0,0
2022-07-06,MD,0,1,0.0561373,head,x,-3.217835,0,0
2022-07-06,MD,0,1,0.0561373,head,y,1.842227,0,0
2022-07-06,MD,0,1,0.0561373,head,z,0.4612061,0,0
2022-07-06,MD,0,1,0.0888211,target,x,-1,0,0
2022-07-06,MD,0,1,0.0888211,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.0888211,target,z,0,0,0
2022-07-06,MD,0,1,0.0888211,head,x,-3.218069,0,0
2022-07-06,MD,0,1,0.0888211,head,y,1.842077,0,0
2022-07-06,MD,0,1,0.0888211,head,z,0.4612149,0,0
2022-07-06,MD,0,1,0.1004925,target,x,-1,0,0
2022-07-06,MD,0,1,0.1004925,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1004925,target,z,0,0,0
2022-07-06,MD,0,1,0.1004925,head,x,-3.218176,0,0
2022-07-06,MD,0,1,0.1004925,head,y,1.842048,0,0
2022-07-06,MD,0,1,0.1004925,head,z,0.4611815,0,0
2022-07-06,MD,0,1,0.1142167,target,x,-1,0,0
2022-07-06,MD,0,1,0.1142167,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1142167,target,z,0,0,0
2022-07-06,MD,0,1,0.1142167,head,x,-3.218285,0,0
2022-07-06,MD,0,1,0.1142167,head,y,1.841978,0,0
2022-07-06,MD,0,1,0.1142167,head,z,0.4612628,0,0
2022-07-06,MD,0,1,0.121813,target,x,-1,0,0
2022-07-06,MD,0,1,0.121813,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.121813,target,z,0,0,0
2022-07-06,MD,0,1,0.121813,head,x,-3.218458,0,0
2022-07-06,MD,0,1,0.121813,head,y,1.841936,0,0
2022-07-06,MD,0,1,0.121813,head,z,0.4612859,0,0
2022-07-06,MD,0,1,0.1301407,target,x,-1,0,0
2022-07-06,MD,0,1,0.1301407,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1301407,target,z,0,0,0
2022-07-06,MD,0,1,0.1301407,head,x,-3.218746,0,0
2022-07-06,MD,0,1,0.1301407,head,y,1.841972,0,0
2022-07-06,MD,0,1,0.1301407,head,z,0.4612015,0,0
2022-07-06,MD,0,1,0.1390726,target,x,-1,0,0
2022-07-06,MD,0,1,0.1390726,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1390726,target,z,0,0,0
2022-07-06,MD,0,1,0.1390726,head,x,-3.218837,0,0
2022-07-06,MD,0,1,0.1390726,head,y,1.841895,0,0
2022-07-06,MD,0,1,0.1390726,head,z,0.4612211,0,0
2022-07-06,MD,0,1,0.1500427,target,x,-1,0,0
2022-07-06,MD,0,1,0.1500427,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1500427,target,z,0,0,0
2022-07-06,MD,0,1,0.1500427,head,x,-3.218965,0,0
2022-07-06,MD,0,1,0.1500427,head,y,1.841872,0,0
2022-07-06,MD,0,1,0.1500427,head,z,0.461198,0,0
2022-07-06,MD,0,1,0.1601601,target,x,-1,0,0
2022-07-06,MD,0,1,0.1601601,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1601601,target,z,0,0,0
2022-07-06,MD,0,1,0.1601601,head,x,-3.219082,0,0
2022-07-06,MD,0,1,0.1601601,head,y,1.841835,0,0
2022-07-06,MD,0,1,0.1601601,head,z,0.4612547,0,0
2022-07-06,MD,0,1,0.1712314,target,x,-1,0,0
2022-07-06,MD,0,1,0.1712314,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1712314,target,z,0,0,0
2022-07-06,MD,0,1,0.1712314,head,x,-3.21921,0,0
2022-07-06,MD,0,1,0.1712314,head,y,1.841792,0,0
2022-07-06,MD,0,1,0.1712314,head,z,0.4612437,0,0
2022-07-06,MD,0,1,0.1824412,target,x,-1,0,0
2022-07-06,MD,0,1,0.1824412,target,y,1.810418,0,0
2022-07-06,MD,0,1,0.1824412,target,z,0,0,0
2022-07-06,MD,0,1,0.1824412,head,x,-3.219298,0,0
